id,date,text,images
2866,2020-03-09T21:57:41,"הודעה לציבור- חולה קורונה- חולה מספר 45 >>>>>>
יום שני, 9.3, 21:55

חולה מספר 45 מירושלים בת 60
הינה מגע הדוק של חולה מאומת.

פרטים מלאים על החקירה האפידמיולוגית ומיקומים מדויקים יפורסמו בהקדם.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

• בישומון (אפליקציה) CoronApp

<b>**</b>

אייל בסון
דובר משרד הבריאות",
2865,2020-03-09T21:53:53,"הודעה לציבור - חולה קורונה- חולה מספר 44>>>>>>
יום שני, 9.3, 21:50

חולה מספר 44 היא אישה מאזור המרכז, חזרה מטיול מאורגן בטנריף ב-4.3.

להלן סיכום החקירה האפידמיולוגית:

טיסת הלוך:
מתל אביב לציריך ב-25.2, טיסת סוויסאייר מספר 257LX שהמריאה בשעה 05:20.
טיסת המשך מציריך לטנריף ב-25.2, טיסת סוויסאייר מספר 8214LX שהמריאה בשעה 09:35.

טיסת חזור:
מטנריף לציריך ב-3.3 בטיסת סוויסאייר מספר 8215LX שהמריאה בשעה 14:00.
טיסת המשך מציריך לתל אביב ב-3.3 בטיסת סוויסאייר מספר 256LX שהמריאה בשעה 22:40.

בתאריכים 25.2-3.3. שהתה במלון לאס וגאס בטנריף בו שהו באותה עת עוד תשע קבוצות של ישראלים.

החולה נמצאת בבידוד ביתי החל מיום רביעי ה-4.3 בשעות הבוקר. 

הודעות למגעים בקבוצת המטיילים ימסרו באופן אישי. כל מי שהיה בטיסות מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: <a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> או במוקד משרד הבריאות בטלפון *5400

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להיכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>


החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

או ביישומון (אפליקציה) CoronApp



**
אייל בסון
דובר משרד הבריאות",
2864,2020-03-09T21:51:36,"הודעה לעיתונות

משרד הבריאות מבקש להבהיר -
1. החל מהיום 9.3.2020 בשעה 20:00, תושב ישראל השב לארץ מכל מדינה שהיא יהיה מחויב בבידוד בית למשך 14 יום ממועד חזרתו.

2. בהתאם לכך, החל ממועד זה, תתאפשר כניסתם של מי שאינם תושבי ישראל רק אם יש להם יכולת מוכחת לבידוד בית בהתאם להנחיות משרד הבריאות.

3. לגבי תיירים הנמצאים בישראל, יינתן להם זמן לעזוב את ישראל באופן מסודר בימים הקרובים. עד למועד עזיבתם הם יחויבו בשמירה על 5 כללים:
• אם יש תסמינים – יש להתקשר למד""א באופן מידי.
• להקפיד הקפדה יתירה על היגיינה.
• להימנע ככל הניתן מהתקהלויות.
• לא ניתן לצאת למדינות שכנות ולחזור לישראל.
• יש לתעד את מסלול השהייה בישראל.
4. מי ששב לישראל ממדינות אחרות ב-14 יום האחרונים, ואינו נמצא כבר בבידוד בית על פי הוראות משרד הבריאות, אינו מחויב בבידוד בית, אך אם הוא יחוש בתסמיני המחלה, הוא מחויב להיכנס לבידוד בית באופן מידי וליצור קשר עם מד""א להמשך בירור רפואי.
5. יובהר, כי אנשים שנמצאים כבר בבידוד על פי הוראות קודמות של משרד הבריאות – ימשיכו את הבידוד עד להשלמת 14 יום ממועד חזרתם לארץ.

אייל בסון
דובר מ.הבריאות",
2863,2020-03-09T21:50:28,"הודעה לציבור- חולה קורונה- חולה מספר 43 >>>>>>
יום שני, 9.3, 21:15

בת 40 ממרכז הארץ שחזרה מצרפת.
נמצאת בבידוד מתאריך חזרתה ארצה.

טיסה הלוך:
ב 27.02 בטיסת אל-על LY323 בשעה 9:00 מתל אביב לפריז 
טיסה חזור:
ב 05.03 בטיסת אל-על LY324 מפריז לתל אביב בשעה 15:45

כל מי שהיה בטיסות הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או במוקד משרד הבריאות בטלפון *5400
או במוקדי קופות החולים. 

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

• בישומון (אפליקציה) CoronApp



****
אייל בסון
דובר משרד הבריאות",
2862,2020-03-09T19:14:31,"הודעה לציבור- חולה קורונה- חולה מספר 42 >>>>>>>>
יום שני, 9.3, 19:00

חולה מספר 42 הינו גבר בן 41 מאזור השרון שחזר מספרד ונמצא בבידוד.

להלן סיכום החקירה האפידמיולוגית:

טיסה הלוך:
25.02 בטיסת פגסוס PC786 מתל אביב לאיסטנבול בשעה 5:30
26.02 בטיסת פגסוס PC1099 מאיסטנבול למדריד בשעה 08:45, נחיתה ב13:30

טיסה חזור:
2.3 בטיסת אל על LY398 ממדריד שהמריאה בשעה 23:15, ונחתה בנתב""ג ב-3.3 בשעה 04:50

בנוסף החולה היה במקומות הבאים:

תאריך 3.3 
* 11:00-17:30 עמדת קפה בחדר האוכל בבית הספר האמריקאי ברח' השומרון 65 באבן יהודה
* 21:00-23:00 אולמי ""מפלים"" בראשון לציון.

תאריך 4.3
מלון דיויד אינטרקונטיננטל
שעות: 06:00-16:00
סופרמרקט ""שימורי איכות"" המכתש 6 חולון
שעות: 16:30-17:30

כל מי שהיה בטיסות או במקומות הנ""ל (בבית הספר הכוונה היא לחדר האוכל בלבד) מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או במוקד משרד הבריאות בטלפון *5400
או במוקדי קופות החולים. 

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

• בישומון (אפליקציה) CoronApp



****
אייל בסון
דובר משרד הבריאות",
2861,2020-03-09T18:50:38,"הודעה לציבור חולה קורונה - חולים 40-41>>>>
יום שני , 9.3.20 , 18:50 

*חולה מספר 40 הינו גבר בן 38 מתל אביב שחזר מאוסטריה (דרך טיסות אל ומשוויץ).

טיסה הלוך:
23.2 בטיסת אל על 347LY מתל אביב לציריך בשעה 11:00. נסע ברכב לאוסטריה.
טיסה חזור:
1.3 בטיסת אל על LY344 מציריך ב- 21:15, שנחתה בתל אביב ב-2.3 בשעה 02:10

*חולה מספר 41 הינו גבר בן 52 מתל אביב שחזר מאוסטריה (דרך טיסות אל ומשוויץ)

טיסה הלוך:
29.2 בטיסת SWISSAIR LX257 מתל אביב לציריך בשעה 05:20. משם ברכב לאוסטריה.

טיסה חזור:
6.3 בטיסת SWISSAIR LX256 מציריך ב-22:00, שנחתה בתל אביב בשעה 02:30

פרטים מלאים על החקירה האפידמיולוגית ומיקומים מדויקים יפורסמו בהקדם.

כל מי שהיה בטיסות הנ״ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
או במוקד משרד הבריאות בטלפון *5400
במוקדי קופות החולים. 

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 

<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>
החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.
המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>
• בישומון (אפליקציה) CoronApp


**
אייל בסון
דובר משרד הבריאות",
2860,2020-03-09T18:45:43,"עדכון להודעת דובר- חולה מספר 30>>>>>
יום שני 09.03, 18:40

1. בתאריך 1.3 בשעות 20:00-21:45
החולה הייתה במכון MRI באסף הרופא.

2. בתאריך 3.3 בשעות 09:30-13:00
החולה הייתה במספרה יורם בן עמי שער ראשל""צ.

כל מי שהיה במקומות ובשעות שצוינו לעיל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
או במוקד משרד הבריאות בטלפון *5400
במוקדי קופות החולים. 

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.
המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>
• בישומון (אפליקציה) CoronApp

**
אייל בסון
דובר משרד הבריאות",
2859,2020-03-09T17:57:15,"עדכון תעודת מחלה גורפת ותצהיר לשוהים בבידוד.<i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/E2989D.png')""><b>☝️</b></i><i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/E2989D.png')""><b>☝️</b></i>",
2858,2020-03-09T17:56:33,,
2857,2020-03-09T16:44:01,"*הודעה לציבור - חולה קורונה מספר 29>>>>
יום שני, 9.3, 16:45

להלן סיכום החקירה האפידמיולוגית:

חולה מספר 29 מאזור המרכז בשנות ה-40.

להלן המקומות והתאריכים בהן נכח, המחייבים את האנשים שהיו בקרבתו להיכנס לבידוד:

1. בתאריך 28.2 בין השעות 
17:00-18:30 בית כנסת חב""ד בישוב ענב.

2. בתאריך 29.2 בין השעות 
10:30-12:30 בית כנסת חב""ד בישוב ענב.

3. בתאריך 1.3 בין השעות
17:00-18:30 סופר אושר עד בפתח תקווה.
19:30-21:00 הקניון הגדול בפתח תקווה. חנויות גלי, זארה, אלדו, ספרינג, סושייה אושי אושי ובית קפה ניו דאלי.

4. בתאריך 2.3 בין השעות
17:00-17:30 קלפי במועדון בישוב ענב.

5. בתאריך 3.3 בין השעות
11:00-12:30 בית אבות נווה אורה, רחוב ארגמן ירושלים מחלקת תשושי נפש.

6. בתאריך 3.3 בין השעות 
12:30 עד 13:30 קניון רב שפע ברחוב שמגר בירושלים, בקומה האחרונה, בשתי חנויות: אביזרים לפורים וחנות לבייגלה

7. בתאריך 7.3
שבת זכור תפילת שחרית בין השעות 09:30 ל 10:00 עזרת גברים בית הכנסת חסידים בטלז סטון.


8. בתאריך 7.3 בין השעות 
19:30-20:00 נבדק במוקד רפואי באלעד ברחוב רבי עקיבא.

כל מי ששהה במקומות שצוינו לעיל בימים ובשעות המפורטים מעלה מתבקש להיכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: <a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> או במוקד משרד הבריאות בטלפון *5400

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להיכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>
<b>
החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

• בישומון (אפליקציה) CoronApp

**</b>
אייל בסון
דובר משרד הבריאות",
2855,2020-03-09T15:31:30,,
2854,2020-03-09T15:31:20,"דוברות המשטרה:

היום (ב') ערך סגל הפיקוד הבכיר של משטרת ישראל בראשות מ""מ מפכ""ל המשטרה ישיבת הערכת מצב בנושא התפרצות נגיף הקורונה בישראל.  בישיבה בה השתתפו המשנה למנכ""ל משרד הבריאות פרופ׳ איתמר גרוטו ,נציגי המל""ל ורח""ל, הוצגה תמונת המצב העדכנית בנוגע להתפרצות הנגיף, מדיניות וההיערכות הלאומית, ההיערכות שבוצעה עד כה ועקרונות להמשך ההיערכות. 
בתום התייחסות הגורמים המקצועיים סיכם מ""מ המפכ״ל את הערכת המצב ואמר כי ״המשטרה נערכת ומשקיעה את מירב המאמצים והמשאבים למתן מענה מיטבי לכלל התרחישים,  נושא זה נמצא בסדר עדיפות מרכזי של הארגון וצפוי להעסיק אותנו בשבועות ובחודשים הקרובים"". בנושא התמודדות האוכלוסייה אמר ניצב כהן כי ״מדובר בציבור נורמטיבי שנדרש להיכנס לבידוד ועד כה ניכר כי הציבור קשוב להנחיות משרד הבריאות ומגלה אחריות ציבורית"" עוד הוסיף והדגיש כי ""משמעת אזרחית מצילה חיים״.

לצד קיומן של הערכות המצב והמשך ההיערכות המבצעית, פתחה משטרת ישראל בחקירה בעקבות הפצת הודעות כזב (""פייק ניוז"") הנוגעות להתפשטות נגיף הקורונה, החקירה מתנהלת ביחידת הסייבר בלהב 433.

בפרסום והפצת הודעות שקריות מאין אלה אנו עדים לעיוות המציאות ולהצגת תמונה שגויה שיש בהם כדי לגרום  בתקופה רגישה זו לבהלה בקרב כלל ציבור האזרחים. 

משטרת ישראל תפעל במקצועיות ובנחישות מתוך כוונה למצות את החקירה כלפי כל מי שייבחר להפיץ הודעות שקריות שיש בהן לזרוע בהלה בקרב הציבור הרחב.

אנו קוראים לכלל הציבור, לנהוג באיפוק ובאחריות. חל איסור מוחלט על הפצה ושרשור הודעות ""פייק ניוז"". הודעות רשמיות מופצות רק על ידי הגורמים המוסמכים לכך ובאתר משרד הבריאות, בטלגרם ובאפליקציה",
2853,2020-03-09T12:55:45,,https://cdn4.telesco.pe/file/a6-4cf5cOptGR4hFPlTxT4UPWj4xM-i9LQdHXKxgMtNzndMggCzBE0u8fNM0SNWSE_wR9f2Unar0NVOHX3Zi4kO1x6FVty59WG7gcKQ651NW9Fu9PCGA9ix0bnCEZKwxx-Y1gqejBm6IyfniEcvyJe0P1dNuEhGMqKCGMlqz8IKTPu9f-bgqlOD91e7ok1ap-ur623oGBcufMQmGIuuAAc0xquHWfoELZZPPzLqDY2tWkikoDxXCHa-nfFAFeK5ekLRsuohhZP3zUDkEzrzb8oWMZ5603KYGau1-0d6JWJqWxXXbJloXu7860fWDhgqr5Vhfb7vsTHodzo2umzDaTg.jpg
2852,2020-03-09T12:55:39,"הודעה לציבור- החלת חובת בידוד גם על שבים ממצרים>>>>>

משרד הבריאות מודיע על החלת בידוד ביתי לתקופה של 14 יום על השבים ממצרים מיום חזרתם. 

הצו חל מיידית על כל מי ששב לישראל ממצרים ב-14 יום האחרונים. מצורף הצו. 


כל מי ששב ממצרים מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או במוקד משרד הבריאות בטלפון *5400

מידע נוסף והנחיות לבידוד ביתי ניתן לקבל 
באתר משרד הבריאות או במוקד

<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>
או ביישומון (אפליקציה) coronApp

או במוקד משרד הבריאות בטלפון
*5400
ובמוקדי קופות החולים. 

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101
של מד״א על מנת לברר צורך בבדיקת הנגיף. 

****
אייל בסון
דובר משרד הבריאות",
2848,2020-03-09T12:08:18,,
2847,2020-03-09T12:08:04,דוברות רשות האוכלוסין וההגירה:,
2846,2020-03-09T10:58:11,"הודעה לציבור - חשיפה לנגיף קורונה ישראלי השוהה באתונה >>>>

דובר משרד הבריאות מודיע על *חולה ישראלי השוהה באתונה* שנמצא חיובי לנגיף קורונה החדש. 

החולה טס בטיסות הבאות: 

1. תאריך 1.3
טיסת אל על 542  מאתונה לתל אביב בשעה 10:40

2. תאריך 1.3
טיסת אל על 71 מתל אביב למומביי  בשעה 20:15

3. תאריך 5.3
טיסת אל על 72 ממומביי לתל אביב 22:50

4. תאריך 6.3 
טיסת AEGEAN 922 תל אביב אתונה 05:40

כל מי שהיה בטיסות הנ״ל להכנס באופן מיידי לבידוד בית למשך 14 יום ולדווח על כך באתר משרד הבריאות:

<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

או במוקד משרד הבריאות בטלפון
*5400
אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101
על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

***
החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

•    בישומון (אפליקציה) CoronApp

****
אייל בסון
דובר משרד הבריאות",
2845,2020-03-09T10:46:09,"הודעה לציבור - חולה קורונה- חולה מספר 39>>>>
יום שני, 9.3, 10:45

להלן סיכום החקירה האפידמיולוגית:

חולה מספר 39 ממחוז תל אביב, נסעה לחופשת סקי מאורגנת באוסטריה בחברת סקי דיל בין ה 27.2 ועד ה 5.3. 
נכנסה לבידוד מתאריך חזרתה ארצה ומאז לא היו לה מגעים נוספים. מצב בריאותה טוב. 

להלן פרטי הטיסות:

טיסה הלוך: יציאה מתל אביב לציריך בתאריך 27.2 שעת המראה 07:30 ושעת נחיתה 11:00. מספר טיסה LY347.
 
טיסה חזור: יציאה מציריך לתל אביב בתאריך 5.3 שעת המראה12:40 ושעת נחיתה 17:35. מספר טיסה LY348. 

כל מי שהיה בטיסות הנ״ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או במוקד משרד הבריאות בטלפון *5400
במוקדי קופות החולים. 

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>
<b>
החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

• בישומון (אפליקציה) CoronApp


**</b>
אייל בסון
דובר משרד הבריאות",
2844,2020-03-09T10:41:50,"הודעה לציבור - חולה קורונה- חולה מספר 38 >>>>
יום שני, 9.3, 10:40

להלן סיכום החקירה האפידמיולוגית:

חולה מספר 38 הינו גבר בן 49 מדרום הארץ.

להלן המקומות והתאריכים בהם נכח המחייבים את האנשים שהיו בקרבתו להיכנס לבידוד:

טיסה מת""א לברצלונה ספרד ב-25.2 מספר טיסה LY393 שהמריאה בשעה 06:00.

ב27.2- טס מברצלונה לציריך, שוויץ, בטיסה LX1951 שהמריאה ב6:30.

ב-3.3 טס מציריך למוסקווה בטיסה SU2393 שהמריאה ב22:30.

חזר ממוסקווה לתל אביב ב-5.3 בטיסה SU0508 שהמריאה ב-14:15.

משדה תעופה חזר לביתו במונית לבידוד מוחלט, שם נשאר עד קבלת תוצאת הבדיקה.

כל מי שהיה בטיסות שצוינו לעיל בימים ובשעות המפורטים מעלה מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: <a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
או במוקד משרד הבריאות בטלפון *5400

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

<b>
החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

ובישומון (אפליקציה) CoronApp

****</b>
אייל בסון
דובר משרד הבריאות",
2843,2020-03-09T10:37:28,"הודעה לציבור - חולה קורונה- חולה מספר 37>>>>
יום שני, 9.3, 10:35

להלן סיכום החקירה האפידמיולוגית:

חולה מספר 37 מאזור המרכז, חזרה מטיול מאורגן בטנריף ב-4.3.

*טיסת הלוך מתל אביב לציריך ב-25.2 בטיסת סוויסאייר מספר 257LX שהמריאה בשעה 05:20.
*טיסת המשך מציריך לטנריף ב-25.2 בטיסת סוויסאייר מספר 8214LX שהמריאה בשעה 09:35.

*הייתה בטיול מאורגן בטנריף בתאריכים 25.2-3.3. שהתה במלון לאס וגאס בו שהו באותה עת עוד תשע קבוצות של ישראלים.

*טיסת חזור מטנריף לציריך ב-3.3 בטיסת סוויסאייר מספר 8215LX שהמריאה בשעה 14:00.
*טיסת המשך מציריך לתל אביב ב-3.3 בטיסת סוויסאייר מספר 256LX שהמריאה בשעה 22:40.

החולה נמצאת בבידוד ביתי החל מיום רביעי ה-4.3 בשעות הבוקר. 

הודעות למגעים בקבוצת המטיילים ימסרו באופן אישי. כל מי שהיה בטיסות מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: <a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> או במוקד משרד הבריאות בטלפון *5400

אם במהלך הבידוד מופיעים תסמינים של חום או שיעול או קושי בנשימה יש להתקשר באופן מיידי למוקד 101 של מד״א על מנת לברר צורך בבדיקת הנגיף. 

להנחיות בדבר אופן בידוד ביתי יש להיכנס לאתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

<b>
החקירה האפידימיולוגית ממשיכה, ובאם יתגלו פרטים נוספים, הם יפורסמו לציבור.

המידע יהיה זמין לציבור רק באתר משרד הבריאות בכתובת:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 

או בהודעות דובר רשמיות של משרד הבריאות:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>

• בישומון (אפליקציה) CoronApp


**</b>
אייל בסון
דובר משרד הבריאות",
